GeneName	NMU_14204	NMU_16331	NMU_20728	NMU_20732	Williams-82-ISU-01-01	Williams-82-ISU-01-02	Williams-82-ISU-01-03	Williams-82-ISU-01-04	Williams-82-ISU-01-05
GmISU01.12G053900	52	52	48	68	95	69	129	25	43
GmISU01.12G054000	0	1	1	0	0	1	1	0	0
GmISU01.12G054200	26	29	26	31	43	58	41	42	52
GmISU01.12G054300	0	0	0	0	0	0	0	0	0
GmISU01.12G054400	0	0	0	0	0	0	0	0	0
GmISU01.12G054500	0	0	0	0	0	0	0	0	0
GmISU01.12G054600	0	0	0	0	0	0	0	0	0
GmISU01.12G054700	0	0	0	0	0	0	0	0	0
GmISU01.12G054800	31	29	26	22	46	33	26	53	34
GmISU01.12G054900	0	0	0	0	0	0	0	0	0
GmISU01.12G055000	0	0	0	0	0	0	0	0	0
GmISU01.12G055100	37	51	40	32	58	48	38	65	57
GmISU01.12G055200	0	0	0	0	0	0	0	0	0
GmISU01.12G055300	1	0	0	0	0	0	0	0	0
GmISU01.12G055400	0	0	0	0	1	0	0	0	0
GmISU01.12G055500	0	0	0	0	0	0	0	0	0
GmISU01.12G055600	0	0	0	0	1	0	0	1	0
GmISU01.12G055700	0	0	0	0	0	0	0	0	0
GmISU01.12G055800	2	4	5	2	1	6	2	2	3
GmISU01.12G055900	34	22	26	14	19	15	16	14	21
GmISU01.12G056000	18	23	21	18	19	19	23	8	19
GmISU01.12G056100	0	0	0	0	0	0	0	0	0
GmISU01.12G056200	0	0	0	0	0	0	0	0	0
GmISU01.12G056300	0	0	0	0	0	0	0	0	0
GmISU01.12G056400	0	0	0	0	0	0	0	0	0
GmISU01.12G056500	1	0	0	0	0	0	2	0	0
GmISU01.12G056600	4	3	7	4	11	6	5	6	13
GmISU01.12G056700	4	4	6	2	5	4	1	11	14
GmISU01.12G056800	0	0	0	0	0	0	0	0	0
GmISU01.12G056900	36	22	36	34	22	14	20	7	7
GmISU01.12G057000	0	0	0	0	0	0	0	0	0
GmISU01.12G057100	0	0	0	0	0	0	0	0	0
GmISU01.12G057200	0	0	0	0	0	0	0	0	0
GmISU01.12G057300	0	0	0	0	0	0	0	0	0
GmISU01.12G057400	0	0	0	0	0	0	0	0	0
GmISU01.12G057500	0	0	0	0	0	0	0	0	0
GmISU01.12G057600	0	0	0	0	0	0	0	0	0
GmISU01.12G057700	2	0	0	0	2	2	0	1	1
GmISU01.12G057800	0	0	0	0	0	0	0	0	0
GmISU01.12G057900	0	0	0	0	0	0	0	0	0
GmISU01.12G058000	0	0	0	0	0	0	0	0	0
GmISU01.12G058100	6	9	7	12	13	21	25	11	16
GmISU01.12G058200	0	0	0	0	0	0	0	0	0
GmISU01.12G058300	6	4	6	15	16	9	20	2	0
GmISU01.12G058400	0	0	0	0	0	0	0	0	0
GmISU01.12G058500	0	1	0	0	0	0	0	0	1
GmISU01.12G058600	0	0	1	0	0	0	0	0	0
GmISU01.12G058700	0	0	0	0	0	0	0	0	0
GmISU01.12G058800	5	3	0	0	4	3	8	9	7
GmISU01.12G058900	0	1	0	0	2	0	0	0	1
GmISU01.12G059000	0	0	0	0	0	0	0	0	0
GmISU01.12G059100	4	6	9	5	5	7	3	9	2
GmISU01.12G059200	13	7	6	5	13	9	19	17	31
GmISU01.12G059300	0	0	0	0	0	0	0	0	0
GmISU01.12G059400	575	2209	294	245	629	1370	460	6547	5706
GmISU01.12G059500	1	1	0	0	0	0	0	1	0
GmISU01.12G059600	0	0	0	0	0	0	0	0	0
GmISU01.12G059700	104	71	113	79	134	91	132	120	129
GmISU01.12G059800	0	0	0	0	0	0	0	0	0
GmISU01.12G059900	0	0	0	0	0	0	0	0	0
GmISU01.12G060000	0	0	0	0	0	0	1	0	0
GmISU01.12G060100	0	0	0	0	0	0	0	0	0
GmISU01.12G060200	0	3	0	1	3	0	2	1	0
GmISU01.12G060300	0	0	0	0	0	0	0	0	0
GmISU01.12G060400	664	735	682	474	369	374	247	627	664
GmISU01.12G060500	0	0	0	0	0	0	0	0	0
GmISU01.12G060600	0	0	0	0	0	0	0	0	0
GmISU01.12G060700	2	0	0	0	2	5	1	6	2
GmISU01.12G060800	0	0	0	0	0	0	0	0	0
GmISU01.12G060900	0	0	0	0	0	0	0	0	0
GmISU01.12G061000	0	0	0	0	0	0	0	0	0
GmISU01.12G061100	0	0	0	0	0	0	0	0	0
GmISU01.12G061200	0	0	0	0	0	0	0	0	0
GmISU01.12G061300	0	0	0	0	0	0	0	0	0
GmISU01.12G061400	14	13	30	4	23	16	12	18	7
GmISU01.12G061450	0	0	0	0	0	0	0	0	0
GmISU01.12G061500	0	0	0	0	0	0	0	0	0
GmISU01.12G061600	0	0	0	0	0	0	0	0	0
GmISU01.12G061700	1	1	3	1	0	0	1	0	1
GmISU01.12G061800	0	0	0	0	0	0	0	0	0
GmISU01.12G061901	0	0	0	0	0	0	0	0	0
GmISU01.12G062000	5	11	3	11	23	12	7	12	15
GmISU01.12G062100	25	18	26	25	13	12	18	16	11
GmISU01.12G062200	0	0	0	0	0	0	0	0	0
GmISU01.12G062300	0	0	0	0	0	0	0	0	0
GmISU01.12G062400	0	1	0	0	0	0	0	3	0
GmISU01.12G062500	0	0	0	0	0	0	0	0	0
GmISU01.12G062550	0	0	0	0	0	0	0	0	0
GmISU01.12G062600	0	0	0	0	0	0	0	0	0
GmISU01.12G062700	0	0	0	0	0	0	0	0	0
GmISU01.12G062800	0	0	0	0	0	0	0	0	0
GmISU01.12G062900	0	0	0	0	0	0	0	0	0
GmISU01.12G063000	0	0	0	0	0	0	0	0	0
GmISU01.12G063100	0	0	0	0	0	0	0	0	0
GmISU01.12G063200	0	0	0	0	0	0	0	0	0
GmISU01.12G063300	0	0	0	0	0	3	3	3	1
GmISU01.12G063400	0	0	0	0	0	0	0	0	0
GmISU01.12G063500	0	0	0	0	0	0	0	0	0
GmISU01.12G063600	0	0	0	0	0	0	0	0	0
GmISU01.12G063700	0	0	0	0	0	0	0	0	0
GmISU01.12G063800	0	0	0	0	0	0	0	1	0
GmISU01.12G063900	9	4	8	2	6	3	1	4	1
GmISU01.12G064000	0	0	0	0	0	0	0	0	0
GmISU01.12G064100	0	0	0	0	0	0	0	0	0
GmISU01.12G064200	0	0	0	0	0	0	0	0	0
GmISU01.12G064300	0	2	0	0	0	0	0	0	1
GmISU01.12G064400	6	16	8	11	18	17	14	21	27
GmISU01.12G064500	8	8	4	3	7	10	13	11	20
GmISU01.12G064600	8	13	12	6	15	14	17	10	6
GmISU01.12G064700	0	0	0	0	0	0	0	0	2
GmISU01.12G064800	73	61	52	24	50	60	33	96	100
GmISU01.12G064900	0	0	0	0	0	0	0	0	0
GmISU01.12G065000	0	3	1	0	2	1	1	0	1
GmISU01.12G065100	0	0	0	0	0	0	0	0	0
GmISU01.12G065200	0	0	0	0	0	1	1	0	0
GmISU01.12G065300	0	0	0	0	0	0	0	0	0
GmISU01.12G065400	0	0	0	0	0	0	0	0	0
GmISU01.12G065500	0	0	0	0	0	0	0	0	0
GmISU01.12G065600	0	1	0	0	0	0	0	0	0
GmISU01.12G065700	0	0	0	0	0	0	0	0	0
GmISU01.12G065800	0	0	0	0	0	0	0	0	0
GmISU01.12G065900	1	4	2	0	6	5	3	1	5
GmISU01.12G066000	0	0	0	0	0	0	0	0	0
GmISU01.12G066100	0	1	2	0	0	2	1	2	0
GmISU01.12G066200	0	0	0	0	0	0	0	1	0
GmISU01.12G066300	0	0	0	0	0	0	0	0	0
GmISU01.12G066400	0	0	0	0	0	0	0	0	0
GmISU01.12G066500	0	0	0	0	0	0	0	0	0
GmISU01.12G066600	0	0	0	0	0	0	0	0	0
GmISU01.12G066700	0	1	3	0	0	0	0	0	0
GmISU01.12G066800	7	6	10	14	16	4	13	2	15
GmISU01.12G066900	10	14	25	12	38	20	31	12	6
GmISU01.12G067000	10	8	12	16	49	27	21	11	15
GmISU01.12G067100	216	159	223	167	326	253	440	185	325
GmISU01.12G067200	0	0	0	0	0	0	0	0	0
GmISU01.12G067300	0	0	0	0	0	0	0	0	0
GmISU01.12G067400	0	0	0	0	0	0	0	0	0
GmISU01.12G067500	0	0	0	0	0	0	0	0	0
GmISU01.12G067600	0	0	0	0	0	1	0	0	0
GmISU01.12G067700	6	11	17	7	16	7	18	12	7
GmISU01.12G067800	0	0	0	0	0	0	0	0	0
GmISU01.12G067900	0	0	0	0	0	0	0	0	0
GmISU01.12G068000	6	3	0	3	3	1	1	5	5
GmISU01.12G068100	115	59	116	298	321	87	459	79	89
GmISU01.12G068200	0	0	0	0	0	0	0	0	0
GmISU01.12G068300	0	0	0	0	0	0	0	0	0
GmISU01.12G068400	0	0	0	0	0	0	0	0	0
GmISU01.12G068500	0	0	0	0	0	0	0	0	0
GmISU01.12G068600	0	0	0	0	0	1	0	0	0
GmISU01.12G068700	0	0	0	0	0	0	1	0	2
GmISU01.12G068800	9	21	16	7	75	55	64	97	38
GmISU01.12G068900	8	9	2	2	18	14	30	16	22
GmISU01.12G069000	0	0	0	0	0	0	0	0	0
GmISU01.12G069100	30	23	30	22	27	20	27	28	41
GmISU01.12G069200	3	1	4	4	4	3	5	2	7
GmISU01.12G069300	0	2	0	2	0	1	1	0	1
GmISU01.12G069400	0	0	0	0	0	0	0	0	0
GmISU01.12G069500	0	0	0	0	0	0	0	0	0
GmISU01.12G069600	2	5	8	1	1	0	1	1	5
GmISU01.12G069700	0	0	0	0	0	0	0	0	0
GmISU01.12G069800	14	10	13	12	7	2	7	16	8
GmISU01.12G069900	0	0	0	0	0	0	0	0	0
GmISU01.12G070001	54	49	66	41	74	48	69	70	103
GmISU01.12G070100	75	73	99	54	165	116	208	156	144
GmISU01.12G070200	0	0	0	0	0	0	0	0	0
GmISU01.12G070300	0	0	0	0	0	0	0	0	0
GmISU01.12G070400	8	7	3	8	21	11	13	21	14
GmISU01.12G070500	0	0	0	0	0	0	0	0	0
GmISU01.12G070600	0	0	0	0	0	0	0	0	0
GmISU01.12G070700	0	0	0	0	0	0	0	0	0
GmISU01.12G070800	0	0	0	0	0	0	0	0	0
GmISU01.12G070900	0	0	0	0	0	0	0	0	0
GmISU01.12G071000	13	6	8	11	16	12	13	10	12
GmISU01.12G071100	0	0	0	0	0	0	0	0	0
GmISU01.12G071150	0	0	0	0	0	0	0	0	0
GmISU01.12G071200	0	0	0	0	0	0	0	0	0
GmISU01.12G071300	0	0	0	0	2	0	1	0	0
GmISU01.12G071400	0	0	0	0	0	0	0	0	0
GmISU01.12G071500	0	0	0	0	0	0	0	0	0
GmISU01.12G071600	0	0	0	0	0	0	0	0	0
GmISU01.12G071700	0	0	0	0	0	0	0	0	0
GmISU01.12G071800	0	0	1	1	2	1	0	0	0
GmISU01.12G071900	0	0	0	0	0	0	0	0	0
GmISU01.12G072000	4	5	0	2	17	9	4	16	9
GmISU01.12G072100	0	0	0	0	0	0	0	0	0
GmISU01.12G072200	0	0	0	0	0	1	0	0	1
GmISU01.12G072300	0	0	0	0	0	0	0	0	0
GmISU01.12G072400	0	0	0	0	1	0	2	0	0
GmISU01.12G072500	0	0	0	0	0	0	0	1	0
GmISU01.12G072600	0	0	0	0	0	0	0	0	0
GmISU01.12G072700	9	4	8	2	6	4	19	5	6
GmISU01.12G072800	0	0	0	0	0	0	0	0	0
GmISU01.12G072900	0	0	0	0	0	0	0	0	0
GmISU01.12G073000	0	0	0	0	0	0	0	0	0
GmISU01.12G073100	0	0	0	0	0	0	0	0	0
GmISU01.12G073200	3	12	2	2	1	7	6	30	18
GmISU01.12G073300	0	0	0	0	0	0	0	0	0
GmISU01.12G073400	0	0	0	0	0	1	0	0	0
GmISU01.12G073500	0	0	0	0	0	0	0	0	0
GmISU01.12G073600	0	1	0	0	1	1	0	0	0
GmISU01.12G073700	0	0	0	0	0	0	0	0	0
GmISU01.12G073800	0	0	0	0	0	0	0	0	0
GmISU01.12G073900	0	0	0	0	0	0	0	0	0
GmISU01.12G074000	0	0	0	0	0	0	0	0	0
GmISU01.12G074100	0	0	0	0	0	0	0	0	0
GmISU01.12G074200	0	7	7	1	0	1	1	0	4
GmISU01.12G074300	0	0	0	0	0	0	0	0	0
GmISU01.12G074400	0	0	0	0	0	0	0	0	0
GmISU01.12G074500	74	70	57	64	103	74	111	114	100
GmISU01.12G074600	0	0	0	0	0	0	0	0	0
GmISU01.12G074700	0	0	0	0	0	0	0	0	0
GmISU01.12G074800	0	0	0	0	0	0	0	0	0
GmISU01.12G074900	1	0	0	0	0	0	0	0	0
GmISU01.12G075000	0	0	0	0	0	0	0	0	0
GmISU01.12G075100	0	0	0	1	1	0	0	0	0
GmISU01.12G075200	0	0	0	0	0	0	0	0	0
GmISU01.12G075300	0	0	0	0	0	0	0	0	0
GmISU01.12G075400	0	0	0	0	0	0	0	0	0
GmISU01.12G075500	0	3	4	2	15	3	4	8	3
GmISU01.12G075600	0	0	0	0	2	1	7	2	1
GmISU01.12G075700	0	0	0	0	0	0	0	0	0
GmISU01.12G075800	0	1	0	0	1	0	0	0	0
GmISU01.12G075900	0	0	0	0	0	0	0	0	0
GmISU01.12G076000	0	0	0	0	0	0	0	0	0
GmISU01.12G076100	0	0	0	0	0	0	0	0	0
GmISU01.12G076150	0	0	0	0	0	0	0	0	0
GmISU01.12G076200	0	0	0	0	0	0	0	0	0
GmISU01.12G076300	0	0	0	0	0	0	0	0	0
GmISU01.12G076400	0	0	0	0	0	0	0	0	0
GmISU01.12G076500	0	0	0	0	0	0	0	0	0
GmISU01.12G076600	0	0	0	1	1	0	0	1	0
GmISU01.12G076700	0	0	0	0	0	0	0	0	0
GmISU01.12G076800	0	0	0	0	0	0	0	0	0
GmISU01.12G076900	0	0	0	0	0	0	0	0	0
GmISU01.12G077000	0	0	0	0	0	0	0	0	0
GmISU01.12G077100	0	0	0	0	0	0	0	0	0
GmISU01.12G077200	0	0	0	0	0	0	0	0	0
GmISU01.12G077300	4	8	7	1	9	7	8	20	20
GmISU01.12G077400	0	0	0	0	2	0	0	0	0
GmISU01.12G077500	0	0	0	0	0	0	0	0	0
GmISU01.12G077600	0	0	0	0	0	0	0	0	0
GmISU01.12G077700	55	32	32	42	25	17	28	20	16
GmISU01.12G077800	0	0	0	0	0	0	0	0	0
GmISU01.12G077900	0	0	0	0	0	0	0	0	0
GmISU01.12G078000	0	0	0	0	0	0	0	0	0
GmISU01.12G078100	0	0	0	0	0	0	0	0	0
GmISU01.12G078150	5	11	10	7	13	9	11	12	8
GmISU01.12G078200	0	0	0	0	1	0	0	0	0
GmISU01.12G078300	0	0	0	0	0	0	0	0	0
GmISU01.12G078400	0	0	0	0	0	0	0	1	0
GmISU01.12G078500	0	0	0	0	0	0	0	0	0
GmISU01.12G078600	0	1	0	0	0	0	0	1	1
GmISU01.12G078700	11	33	5	9	15	12	13	80	43
GmISU01.12G078800	0	0	0	0	0	0	0	0	0
GmISU01.12G078900	0	0	0	0	0	0	0	0	0
GmISU01.12G079000	0	0	0	0	0	0	0	0	0
GmISU01.12G079100	0	0	2	0	0	0	0	3	1
GmISU01.12G079200	0	0	0	0	0	0	0	1	0
GmISU01.12G079300	0	0	0	0	0	0	0	0	0
GmISU01.12G079400	0	0	0	0	0	0	0	0	0
GmISU01.12G079500	19	23	26	18	24	19	16	41	22
GmISU01.12G079600	0	0	0	0	0	0	0	0	0
GmISU01.12G079700	0	0	0	0	0	0	0	0	0
GmISU01.12G079800	0	0	0	0	0	0	0	0	0
GmISU01.12G079900	0	0	0	0	0	0	0	0	0
GmISU01.12G080000	0	0	0	1	0	0	0	0	0
GmISU01.12G080100	0	0	0	0	0	0	0	0	0
GmISU01.12G080200	0	0	3	0	0	0	1	0	0
GmISU01.12G080300	0	0	0	0	0	0	0	0	0
GmISU01.12G080400	0	4	4	0	11	12	8	12	9
GmISU01.12G080500	10	8	11	5	6	6	11	9	6
GmISU01.12G080600	0	0	0	1	1	0	5	1	0
GmISU01.12G080700	0	0	0	0	0	0	0	0	0
GmISU01.12G080800	0	0	0	0	0	0	0	0	0
GmISU01.12G080900	12	9	5	14	9	6	9	17	11
GmISU01.12G081000	0	0	0	0	0	0	0	0	0
GmISU01.12G081100	0	0	0	0	0	0	0	0	0
GmISU01.12G081200	0	0	0	0	0	0	0	0	0
GmISU01.12G081300	5	6	8	5	5	7	2	11	4
GmISU01.12G081400	0	1	2	0	1	0	0	0	1
GmISU01.12G081500	3	8	7	5	12	12	5	20	12
GmISU01.12G081600	0	0	0	0	0	0	0	0	0
GmISU01.12G081700	0	0	0	0	0	0	0	0	0
GmISU01.12G081800	0	0	0	0	0	0	0	0	0
GmISU01.12G081900	0	0	0	0	0	0	0	0	0
GmISU01.12G082000	0	0	0	0	0	0	1	0	0
GmISU01.12G082100	0	0	0	0	0	0	0	0	0
GmISU01.12G082200	0	0	0	0	0	0	0	0	0
GmISU01.12G082300	0	1	0	0	0	0	0	0	0
GmISU01.12G082400	2	0	0	1	1	1	0	4	3
GmISU01.12G082500	0	0	0	0	0	0	0	0	0
GmISU01.12G082600	0	0	0	0	0	0	0	0	0
GmISU01.12G082700	0	0	0	0	0	0	0	0	0
GmISU01.12G082800	0	0	0	0	0	0	0	0	0
GmISU01.12G082900	3	4	3	1	17	8	6	19	6
GmISU01.12G083000	0	0	0	0	0	0	0	0	0
GmISU01.12G083100	5	2	5	4	5	2	1	2	6
GmISU01.12G083200	0	0	0	0	0	0	0	0	0
GmISU01.12G083300	0	0	0	0	2	0	2	1	6
GmISU01.12G083400	0	0	0	0	0	0	0	0	0
GmISU01.12G083500	0	0	0	0	0	0	0	0	0
GmISU01.12G083600	0	0	0	0	0	0	0	0	0
GmISU01.12G083700	0	0	0	0	0	0	0	0	0
GmISU01.12G083800	0	0	0	0	0	0	0	0	0
GmISU01.12G083900	0	0	0	0	0	0	0	0	0
GmISU01.12G084000	0	0	0	0	0	0	0	0	0
GmISU01.12G084100	0	1	0	0	0	2	0	0	0
GmISU01.12G084200	0	0	0	0	0	0	0	0	0
GmISU01.12G084300	0	0	0	1	1	1	1	5	5
GmISU01.12G084400	0	0	0	0	0	0	0	0	0
GmISU01.12G084500	0	0	0	0	1	0	0	2	0
GmISU01.12G084600	5	5	5	5	5	1	3	11	7
GmISU01.12G084700	0	0	0	0	0	0	0	0	0
GmISU01.12G084800	0	0	0	0	0	0	0	0	0
GmISU01.12G084900	0	0	0	0	0	0	0	0	0
GmISU01.12G085000	0	0	0	0	0	0	0	0	0
GmISU01.12G085100	0	0	2	1	2	2	0	2	0
GmISU01.12G085200	1	0	0	0	1	0	0	0	0
GmISU01.12G085300	0	0	0	0	0	0	0	0	0
GmISU01.12G085400	0	0	0	0	0	0	0	0	0
GmISU01.12G085500	0	0	0	0	0	0	0	0	0
GmISU01.12G085600	0	1	0	0	0	0	0	0	0
GmISU01.12G085700	0	0	0	0	0	0	0	0	0
GmISU01.12G085800	0	0	0	0	0	0	0	0	0
GmISU01.12G085900	0	0	0	0	0	0	0	0	0
GmISU01.12G086000	0	0	0	0	0	0	0	0	0
GmISU01.12G086100	0	0	0	0	0	0	0	0	0
GmISU01.12G086200	32	64	30	32	56	66	67	106	89
GmISU01.12G086300	0	0	0	0	0	0	0	0	0
GmISU01.12G086400	0	0	0	0	0	0	0	0	1
GmISU01.12G086500	9	20	15	14	77	69	70	70	44
GmISU01.12G086600	0	0	0	0	4	2	7	3	6
GmISU01.12G086700	0	0	0	0	0	0	0	0	0
GmISU01.12G086800	0	0	0	0	0	0	0	0	0
GmISU01.12G086850	0	0	0	0	0	0	0	0	0
GmISU01.12G086900	0	0	0	0	0	0	0	0	0
GmISU01.12G087000	0	0	0	0	1	0	1	0	1
GmISU01.12G087100	4	3	0	9	3	8	4	15	9
GmISU01.12G087200	0	0	0	0	0	0	0	0	0
GmISU01.12G087300	0	0	0	0	0	0	0	0	0
GmISU01.12G087400	0	0	0	0	0	0	0	0	0
GmISU01.12G087500	0	0	0	0	0	0	0	0	0
GmISU01.12G087600	0	0	1	0	0	2	0	0	0
GmISU01.12G087700	0	0	0	0	0	0	0	0	0
GmISU01.12G087800	0	0	0	0	0	0	0	1	0
GmISU01.12G087900	0	0	0	0	0	0	0	0	0
GmISU01.12G088000	0	0	0	0	0	0	0	0	0
GmISU01.12G088100	1	1	1	0	1	0	2	1	0
GmISU01.12G088200	0	0	0	0	0	0	0	0	0
GmISU01.12G088300	0	0	0	0	0	0	0	0	0
GmISU01.12G088400	0	0	0	0	0	0	0	0	0
GmISU01.12G088500	0	0	0	0	0	0	0	0	0
GmISU01.12G088600	0	0	0	0	2	1	5	2	1
GmISU01.12G088700	9	8	10	11	78	39	61	28	68
GmISU01.12G088800	0	0	0	0	0	0	0	0	0
GmISU01.12G088900	0	3	0	1	0	3	0	3	2
GmISU01.12G089000	43	35	59	56	47	21	37	16	42
GmISU01.12G089100	0	0	0	0	0	0	0	0	0
GmISU01.12G089200	0	0	0	0	0	0	0	0	0
GmISU01.12G089300	0	0	0	0	0	0	0	0	0
GmISU01.12G089400	0	0	0	0	0	0	0	0	0
GmISU01.12G089500	0	1	0	0	0	0	0	1	0
GmISU01.12G089600	18	24	19	22	22	23	38	36	23
GmISU01.12G089700	0	0	0	0	0	0	0	0	0
GmISU01.12G089800	0	0	0	0	0	0	0	0	0
GmISU01.12G089900	0	0	0	0	0	0	0	0	0
GmISU01.12G090000	0	0	0	0	0	0	0	0	0
GmISU01.12G090066	11	6	5	1	6	11	32	13	6
GmISU01.12G090132	2	1	3	6	0	2	3	2	4
GmISU01.12G090200	9	14	11	5	2	6	16	14	13
GmISU01.12G090300	0	0	0	0	0	0	0	0	0
GmISU01.12G090400	0	0	0	0	0	0	0	0	0
GmISU01.12G090500	0	0	0	0	0	0	0	0	0
GmISU01.12G090600	0	0	0	0	0	0	0	0	0
GmISU01.12G090700	0	0	0	0	0	0	0	0	0
GmISU01.12G090800	1	0	0	0	0	1	0	3	0
GmISU01.12G090900	0	0	0	0	0	0	0	0	0
GmISU01.12G091000	0	0	0	0	0	0	0	0	0
GmISU01.12G091100	0	0	0	0	0	0	0	0	0
GmISU01.12G091200	0	0	0	0	0	0	0	0	0
GmISU01.12G091300	0	0	0	0	0	0	0	0	0
GmISU01.12G091400	5	6	2	1	12	2	6	10	15
GmISU01.12G091500	0	0	0	0	0	0	0	0	0
GmISU01.12G091600	0	0	0	0	0	0	0	0	0
GmISU01.12G091700	0	0	0	0	0	0	0	0	0
GmISU01.12G091800	0	0	0	0	0	0	0	0	0
GmISU01.12G091900	0	0	0	0	1	0	0	0	0
GmISU01.12G092000	0	0	2	0	0	0	0	1	0
GmISU01.12G092100	36	59	40	40	64	49	85	70	54
GmISU01.12G092200	0	0	0	0	0	0	0	0	0
GmISU01.12G092300	0	0	0	0	0	0	0	0	0
GmISU01.12G092400	0	0	0	0	0	0	0	0	0
GmISU01.12G092500	0	0	0	0	0	0	0	0	0
GmISU01.12G092600	0	0	0	0	0	0	0	0	0
GmISU01.12G092700	0	0	0	0	0	0	0	0	0
GmISU01.12G092800	0	0	0	0	0	0	0	0	0
GmISU01.12G092900	0	0	0	0	0	0	0	0	0
GmISU01.12G093000	0	0	0	0	0	0	0	0	0
GmISU01.12G093100	0	0	0	0	0	0	0	0	0
GmISU01.12G093200	0	0	0	0	0	0	0	0	0
GmISU01.12G093300	0	1	0	1	0	1	1	0	0
GmISU01.12G093400	0	0	0	0	0	0	0	0	0
GmISU01.12G093500	13	23	4	3	9	17	13	63	39
GmISU01.12G093600	0	0	0	0	0	0	0	0	0
GmISU01.12G093700	0	0	0	0	0	0	0	0	0
GmISU01.12G093800	0	0	0	0	0	0	0	0	0
GmISU01.12G093833	0	0	0	0	0	0	0	0	0
GmISU01.12G093866	0	0	0	0	0	0	0	0	0
GmISU01.12G093900	0	0	0	0	0	0	0	0	0
GmISU01.12G094000	0	0	0	0	0	0	0	0	0
GmISU01.12G094100	0	0	0	0	0	0	0	0	0
GmISU01.12G094200	0	0	0	0	0	0	0	0	0
GmISU01.12G094300	0	0	0	0	0	0	0	0	0
GmISU01.12G094400	0	0	0	0	0	0	0	0	0
GmISU01.12G094500	0	0	0	0	0	0	0	0	0
GmISU01.12G094550	0	0	0	0	0	0	0	0	0
GmISU01.12G094600	0	0	0	0	0	0	0	0	0
GmISU01.12G094700	0	0	0	0	0	0	0	0	0
GmISU01.12G094800	0	0	0	0	0	0	0	0	0
GmISU01.12G094900	5	4	1	3	7	7	0	1	2
GmISU01.12G095000	0	0	0	0	0	0	0	0	0
GmISU01.12G095100	0	0	0	0	0	0	0	0	0
GmISU01.12G095200	28	40	46	31	38	17	18	38	66
GmISU01.12G095300	0	0	0	0	0	0	0	0	0
GmISU01.12G095400	0	0	0	0	0	0	0	0	0
GmISU01.12G095500	0	0	0	0	0	0	0	0	0
GmISU01.12G095600	0	0	0	0	0	0	0	0	0
GmISU01.12G095700	0	0	0	0	0	0	0	0	0
GmISU01.12G095800	0	0	0	0	0	0	0	0	0
GmISU01.12G095900	0	0	0	0	0	0	0	0	0
GmISU01.12G096000	0	0	0	0	0	0	0	0	0
GmISU01.12G096100	0	0	0	0	0	0	0	0	0
GmISU01.12G096200	3	4	1	3	4	2	1	2	1
GmISU01.12G096300	0	0	0	0	2	1	0	1	6
GmISU01.12G096400	0	0	0	0	0	0	1	1	0
GmISU01.12G096500	0	0	0	0	0	0	0	0	0
GmISU01.12G096600	0	0	0	0	0	0	0	0	0
GmISU01.12G096700	0	0	0	0	0	0	0	0	0
GmISU01.12G096800	0	0	0	0	0	0	0	0	0
GmISU01.12G096850	0	0	0	0	0	0	0	0	0
GmISU01.12G096900	0	0	0	0	0	0	0	0	0
GmISU01.12G097000	0	0	0	1	0	0	2	0	0
GmISU01.12G097100	0	0	0	0	0	0	0	0	0
GmISU01.12G097200	0	0	0	0	0	0	0	0	0
GmISU01.12G097300	0	0	0	0	0	0	0	0	0
GmISU01.12G097400	0	0	0	0	0	0	1	0	0
GmISU01.12G097501	0	0	0	0	0	0	0	0	0
GmISU01.12G097600	0	0	0	0	0	0	0	0	0
GmISU01.12G097700	7	2	4	6	13	10	25	11	12
GmISU01.12G097800	0	0	0	0	0	0	0	0	0
GmISU01.12G097900	0	0	0	0	0	0	0	0	0
GmISU01.12G098000	0	0	0	0	0	0	0	0	0
GmISU01.12G098100	6	6	14	6	18	14	20	16	22
GmISU01.12G098200	0	0	0	0	0	0	0	0	0
GmISU01.12G098300	0	0	0	0	0	0	0	0	0
GmISU01.12G098400	0	0	0	0	0	0	0	0	0
GmISU01.12G098500	0	0	0	0	0	0	0	0	0
GmISU01.12G098700	0	0	0	0	0	0	0	0	0
GmISU01.12G098800	0	0	0	0	0	0	0	0	0
GmISU01.12G098900	0	0	0	0	0	0	0	0	0
GmISU01.12G099000	0	0	0	0	0	0	0	0	0
GmISU01.12G099100	0	0	0	0	0	0	0	0	0
GmISU01.12G099200	0	0	0	0	0	1	0	2	0
GmISU01.12G099300	0	0	0	0	0	0	0	0	0
GmISU01.12G099400	0	0	0	0	0	0	0	0	0
GmISU01.12G099500	0	0	0	0	0	0	0	0	0
GmISU01.12G099600	0	0	0	0	0	0	0	1	0
GmISU01.12G099700	0	0	0	0	0	0	0	0	0
GmISU01.12G099800	0	0	0	0	0	0	0	0	0
GmISU01.12G099900	3	3	5	0	4	3	4	5	13
GmISU01.12G100000	0	0	1	0	0	0	0	0	0
GmISU01.12G100100	0	0	0	0	0	0	0	0	0
GmISU01.12G100200	0	0	0	0	0	0	0	0	0
GmISU01.12G100300	0	0	0	0	0	0	0	0	0
GmISU01.12G100400	0	0	0	0	0	0	0	0	0
GmISU01.12G100501	0	0	0	0	0	0	0	0	0
GmISU01.12G100600	0	0	0	0	0	0	0	0	0
GmISU01.12G100700	0	0	0	0	0	0	0	0	0
GmISU01.12G100800	0	0	0	0	0	0	0	0	0
